t,pos,vel,u,pref
6.16,0.988354,0.00944497,0.990006, 1
6.17,0.988449,0.00936704,0.990006, 1
6.18,0.988542,0.00928895,0.990006, 1
6.19,0.988635,0.0092107,0.990006, 1
6.2,0.988727,0.0091323,0.990006, 1
6.21,0.988819,0.0090616,0.990789, 1
6.22,0.988909,0.00899069,0.990789, 1
6.23,0.988999,0.00891958,0.990789, 1
6.24,0.989088,0.00884829,0.990789, 1
6.25,0.989177,0.00877682,0.990789, 1
6.26,0.989265,0.00870517,0.990789, 1
6.27,0.989352,0.00863337,0.990789, 1
6.28,0.989438,0.00856141,0.990789, 1
6.29,0.989524,0.00848931,0.990789, 1
6.3,0.989609,0.00841707,0.990789, 1
6.31,0.989693,0.00835192,0.991511, 1
6.32,0.989776,0.00828658,0.991511, 1
6.33,0.989859,0.00822106,0.991511, 1
6.34,0.989941,0.00815537,0.991511, 1
6.35,0.990023,0.00808951,0.991511, 1
6.36,0.990104,0.00802349,0.991511, 1
6.37,0.990184,0.00795733,0.991511, 1
6.38,0.990264,0.00789102,0.991511, 1
6.39,0.990342,0.00782458,0.991511, 1
6.4,0.990421,0.00775802,0.991511, 1
6.41,0.990498,0.00769799,0.992175, 1
6.42,0.990575,0.00763778,0.992175, 1
6.43,0.990652,0.0075774,0.992175, 1
6.44,0.990727,0.00751686,0.992175, 1
6.45,0.990803,0.00745618,0.992175, 1
6.46,0.990877,0.00739534,0.992175, 1
6.47,0.990951,0.00733437,0.992175, 1
6.48,0.991024,0.00727327,0.992175, 1
6.49,0.991097,0.00721205,0.992175, 1
6.5,0.991169,0.00715071,0.992175, 1
6.51,0.991241,0.00709539,0.992788, 1
6.52,0.991312,0.00703991,0.992788, 1
6.53,0.991382,0.00698427,0.992788, 1
6.54,0.991452,0.00692849,0.992788, 1
6.55,0.991521,0.00687256,0.992788, 1
6.56,0.99159,0.0068165,0.992788, 1
6.57,0.991658,0.00676032,0.992788, 1
6.58,0.991726,0.00670401,0.992788, 1
6.59,0.991793,0.00664759,0.992788, 1
6.6,0.991859,0.00659107,0.992788, 1
6.61,0.991925,0.00654009,0.993352, 1
6.62,0.991991,0.00648896,0.993352, 1
6.63,0.992055,0.00643769,0.993352, 1
6.64,0.99212,0.00638628,0.993352, 1
6.65,0.992184,0.00633474,0.993352, 1
6.66,0.992247,0.00628308,0.993352, 1
6.67,0.99231,0.0062313,0.993352, 1
6.68,0.992372,0.00617942,0.993352, 1
6.69,0.992434,0.00612742,0.993352, 1
6.7,0.992495,0.00607533,0.993352, 1
6.71,0.992556,0.00602835,0.993873, 1
6.72,0.992616,0.00598123,0.993873, 1
6.73,0.992676,0.00593399,0.993873, 1
6.74,0.992735,0.00588661,0.993873, 1
6.75,0.992794,0.00583911,0.993873, 1
6.76,0.992853,0.00579151,0.993873, 1
6.77,0.992911,0.00574379,0.993873, 1
6.78,0.992968,0.00569597,0.993873, 1
6.79,0.993025,0.00564806,0.993873, 1
6.8,0.993082,0.00560005,0.993873, 1
6.81,0.993138,0.00555675,0.994352, 1
6.82,0.993193,0.00551333,0.994352, 1
6.83,0.993248,0.00546979,0.994352, 1
6.84,0.993303,0.00542612,0.994352, 1
6.85,0.993357,0.00538235,0.994352, 1
6.86,0.993411,0.00533848,0.994352, 1
6.87,0.993464,0.0052945,0.994352, 1
6.88,0.993517,0.00525043,0.994352, 1
6.89,0.99357,0.00520627,0.994352, 1
6.9,0.993622,0.00516203,0.994352, 1
6.91,0.993674,0.00512213,0.994794, 1
6.92,0.993725,0.00508211,0.994794, 1
6.93,0.993776,0.00504198,0.994794, 1
6.94,0.993826,0.00500174,0.994794, 1
6.95,0.993876,0.0049614,0.994794, 1
6.96,0.993926,0.00492096,0.994794, 1
6.97,0.993975,0.00488044,0.994794, 1
6.98,0.994024,0.00483982,0.994794, 1
6.99,0.994072,0.00479912,0.994794, 1
7,0.99412,0.00475835,0.994794, 1
7.01,0.994168,0.00472157,0.995201, 1
7.02,0.994215,0.00468469,0.995201, 1
7.03,0.994262,0.0046477,0.995201, 1
7.04,0.994308,0.00461062,0.995201, 1
7.05,0.994354,0.00457344,0.995201, 1
7.06,0.9944,0.00453617,0.995201, 1
7.07,0.994445,0.00449882,0.995201, 1
7.08,0.99449,0.00446139,0.995201, 1
7.09,0.994535,0.00442388,0.995201, 1
7.1,0.994579,0.0043863,0.995201, 1
7.11,0.994623,0.0043524,0.995576, 1
7.12,0.994667,0.00431841,0.995576, 1
7.13,0.99471,0.00428432,0.995576, 1
7.14,0.994753,0.00425014,0.995576, 1
7.15,0.994795,0.00421588,0.995576, 1
7.16,0.994837,0.00418153,0.995576, 1
7.17,0.994879,0.0041471,0.995576, 1
7.18,0.994921,0.0041126,0.995576, 1
7.19,0.994962,0.00407803,0.995576, 1
7.2,0.995002,0.00404339,0.995576, 1
7.21,0.995043,0.00401216,0.995922, 1
7.22,0.995083,0.00398082,0.995922, 1
7.23,0.995123,0.00394941,0.995922, 1
7.24,0.995162,0.0039179,0.995922, 1
7.25,0.995201,0.00388632,0.995922, 1
7.26,0.99524,0.00385466,0.995922, 1
7.27,0.995279,0.00382293,0.995922, 1
7.28,0.995317,0.00379113,0.995922, 1
7.29,0.995355,0.00375927,0.995922, 1
7.3,0.995393,0.00372735,0.995922, 1
7.31,0.99543,0.00369855,0.996241, 1
7.32,0.995467,0.00366968,0.996241, 1
7.33,0.995504,0.00364072,0.996241, 1
7.34,0.99554,0.00361168,0.996241, 1
7.35,0.995576,0.00358257,0.996241, 1
7.36,0.995612,0.00355339,0.996241, 1
7.37,0.995647,0.00352415,0.996241, 1
7.38,0.995683,0.00349484,0.996241, 1
7.39,0.995718,0.00346547,0.996241, 1
7.4,0.995752,0.00343605,0.996241, 1
7.41,0.995787,0.00340951,0.996535, 1
7.42,0.995821,0.00338289,0.996535, 1
7.43,0.995855,0.0033562,0.996535, 1
7.44,0.995888,0.00332944,0.996535, 1
7.45,0.995921,0.00330261,0.996535, 1
7.46,0.995954,0.00327571,0.996535, 1
7.47,0.995987,0.00324875,0.996535, 1
7.48,0.99602,0.00322174,0.996535, 1
7.49,0.996052,0.00319467,0.996535, 1
7.5,0.996084,0.00316755,0.996535, 1
7.51,0.996116,0.00314309,0.996805, 1
7.52,0.996147,0.00311855,0.996805, 1
7.53,0.996178,0.00309395,0.996805, 1
7.54,0.996209,0.00306928,0.996805, 1
7.55,0.99624,0.00304455,0.996805, 1
7.56,0.99627,0.00301976,0.996805, 1
7.57,0.9963,0.00299491,0.996805, 1
7.58,0.99633,0.00297001,0.996805, 1
7.59,0.99636,0.00294506,0.996805, 1
7.6,0.99639,0.00292006,0.996805, 1
7.61,0.996419,0.00289752,0.997055, 1
7.62,0.996448,0.0028749,0.997055, 1
7.63,0.996476,0.00285223,0.997055, 1
7.64,0.996505,0.00282949,0.997055, 1
7.65,0.996533,0.00280669,0.997055, 1
7.66,0.996561,0.00278384,0.997055, 1
7.67,0.996589,0.00276094,0.997055, 1
7.68,0.996617,0.00273799,0.997055, 1
7.69,0.996644,0.00271499,0.997055, 1
7.7,0.996671,0.00269195,0.997055, 1
7.71,0.996698,0.00267116,0.997285, 1
7.72,0.996725,0.00265032,0.997285, 1
7.73,0.996751,0.00262942,0.997285, 1
7.74,0.996778,0.00260846,0.997285, 1
7.75,0.996804,0.00258745,0.997285, 1
7.76,0.99683,0.00256638,0.997285, 1
7.77,0.996855,0.00254527,0.997285, 1
7.78,0.996881,0.00252411,0.997285, 1
7.79,0.996906,0.00250291,0.997285, 1
7.8,0.996931,0.00248167,0.997285, 1
7.81,0.996956,0.00246252,0.997497, 1
7.82,0.996981,0.0024433,0.997497, 1
7.83,0.997005,0.00242404,0.997497, 1
7.84,0.997029,0.00240472,0.997497, 1
7.85,0.997053,0.00238535,0.997497, 1
7.86,0.997077,0.00236593,0.997497, 1
7.87,0.997101,0.00234647,0.997497, 1
7.88,0.997124,0.00232697,0.997497, 1
7.89,0.997148,0.00230743,0.997497, 1
7.9,0.997171,0.00228785,0.997497, 1
7.91,0.997193,0.00227019,0.997693, 1
7.92,0.997216,0.00225248,0.997693, 1
7.93,0.997239,0.00223472,0.997693, 1
7.94,0.997261,0.00221691,0.997693, 1
7.95,0.997283,0.00219906,0.997693, 1
7.96,0.997305,0.00218116,0.997693, 1
7.97,0.997327,0.00216322,0.997693, 1
7.98,0.997349,0.00214524,0.997693, 1
7.99,0.99737,0.00212723,0.997693, 1
8,0.997391,0.00210918,0.997693, 1
8.01,0.997412,0.0020929,0.997873, 1
8.02,0.997433,0.00207658,0.997873, 1
8.03,0.997454,0.00206021,0.997873, 1
8.04,0.997475,0.00204379,0.997873, 1
8.05,0.997495,0.00202733,0.997873, 1
8.06,0.997515,0.00201083,0.997873, 1
8.07,0.997536,0.0019943,0.997873, 1
8.08,0.997556,0.00197773,0.997873, 1
8.09,0.997575,0.00196112,0.997873, 1
8.1,0.997595,0.00194449,0.997873, 1
8.11,0.997614,0.00192948,0.998039, 1
8.12,0.997634,0.00191443,0.998039, 1
8.13,0.997653,0.00189934,0.998039, 1
8.14,0.997672,0.0018842,0.998039, 1
8.15,0.997691,0.00186903,0.998039, 1
8.16,0.997709,0.00185383,0.998039, 1
8.17,0.997728,0.00183858,0.998039, 1
8.18,0.997746,0.00182331,0.998039, 1
8.19,0.997765,0.001808,0.998039, 1
8.2,0.997783,0.00179266,0.998039, 1
8.21,0.997801,0.00177883,0.998192, 1
8.22,0.997818,0.00176496,0.998192, 1
8.23,0.997836,0.00175105,0.998192, 1
8.24,0.997853,0.0017371,0.998192, 1
8.25,0.997871,0.00172311,0.998192, 1
8.26,0.997888,0.00170909,0.998192, 1
8.27,0.997905,0.00169504,0.998192, 1
8.28,0.997922,0.00168096,0.998192, 1
8.29,0.997939,0.00166685,0.998192, 1
8.3,0.997956,0.00165271,0.998192, 1
8.31,0.997972,0.00163996,0.998333, 1
8.32,0.997989,0.00162717,0.998333, 1
8.33,0.998005,0.00161434,0.998333, 1
8.34,0.998021,0.00160148,0.998333, 1
8.35,0.998037,0.00158859,0.998333, 1
8.36,0.998053,0.00157567,0.998333, 1
8.37,0.998069,0.00156271,0.998333, 1
8.38,0.998084,0.00154973,0.998333, 1
8.39,0.9981,0.00153672,0.998333, 1
8.4,0.998115,0.00152369,0.998333, 1
8.41,0.99813,0.00151194,0.998463, 1
8.42,0.998145,0.00150015,0.998463, 1
8.43,0.99816,0.00148832,0.998463, 1
8.44,0.998175,0.00147647,0.998463, 1
8.45,0.99819,0.00146458,0.998463, 1
8.46,0.998205,0.00145267,0.998463, 1
8.47,0.998219,0.00144073,0.998463, 1
8.48,0.998234,0.00142876,0.998463, 1
8.49,0.998248,0.00141677,0.998463, 1
8.5,0.998262,0.00140476,0.998463, 1
8.51,0.998276,0.00139392,0.998583, 1
8.52,0.99829,0.00138305,0.998583, 1
8.53,0.998304,0.00137215,0.998583, 1
8.54,0.998318,0.00136122,0.998583, 1
8.55,0.998331,0.00135027,0.998583, 1
8.56,0.998345,0.00133929,0.998583, 1
8.57,0.998358,0.00132828,0.998583, 1
8.58,0.998371,0.00131724,0.998583, 1
8.59,0.998385,0.00130619,0.998583, 1
8.6,0.998398,0.00129511,0.998583, 1
8.61,0.998411,0.00128512,0.998694, 1
8.62,0.998423,0.00127511,0.998694, 1
8.63,0.998436,0.00126506,0.998694, 1
8.64,0.998449,0.00125498,0.998694, 1
8.65,0.998461,0.00124488,0.998694, 1
8.66,0.998474,0.00123476,0.998694, 1
8.67,0.998486,0.00122461,0.998694, 1
8.68,0.998498,0.00121444,0.998694, 1
8.69,0.998511,0.00120425,0.998694, 1
8.7,0.998523,0.00119404,0.998694, 1
8.71,0.998535,0.00118483,0.998796, 1
8.72,0.998546,0.00117559,0.998796, 1
8.73,0.998558,0.00116633,0.998796, 1
8.74,0.99857,0.00115704,0.998796, 1
8.75,0.998581,0.00114773,0.998796, 1
8.76,0.998593,0.0011384,0.998796, 1
8.77,0.998604,0.00112904,0.998796, 1
8.78,0.998616,0.00111966,0.998796, 1
8.79,0.998627,0.00111027,0.998796, 1
8.8,0.998638,0.00110086,0.998796, 1
8.81,0.998649,0.00109237,0.99889, 1
8.82,0.99866,0.00108385,0.99889, 1
8.83,0.998671,0.00107531,0.99889, 1
8.84,0.998681,0.00106675,0.99889, 1
8.85,0.998692,0.00105816,0.99889, 1
8.86,0.998703,0.00104956,0.99889, 1
8.87,0.998713,0.00104093,0.99889, 1
8.88,0.998724,0.00103229,0.99889, 1
8.89,0.998734,0.00102363,0.99889, 1
8.9,0.998744,0.00101495,0.99889, 1
8.91,0.998754,0.00100712,0.998976, 1
8.92,0.998764,0.000999274,0.998976, 1
8.93,0.998774,0.000991402,0.998976, 1
8.94,0.998784,0.000983508,0.998976, 1
8.95,0.998794,0.000975594,0.998976, 1
8.96,0.998804,0.000967661,0.998976, 1
8.97,0.998814,0.00095971,0.998976, 1
8.98,0.998823,0.000951741,0.998976, 1
8.99,0.998833,0.000943757,0.998976, 1
9,0.998842,0.000935756,0.998976, 1
9.01,0.998851,0.000928541,0.999056, 1
9.02,0.998861,0.000921303,0.999056, 1
9.03,0.99887,0.000914046,0.999056, 1
9.04,0.998879,0.000906768,0.999056, 1
9.05,0.998888,0.000899472,0.999056, 1
9.06,0.998897,0.000892159,0.999056, 1
9.07,0.998906,0.000884828,0.999056, 1
9.08,0.998915,0.000877482,0.999056, 1
9.09,0.998924,0.000870121,0.999056, 1
9.1,0.998932,0.000862745,0.999056, 1
9.11,0.998941,0.000856093,0.99913, 1
9.12,0.99895,0.000849421,0.99913, 1
9.13,0.998958,0.00084273,0.99913, 1
9.14,0.998966,0.00083602,0.99913, 1
9.15,0.998975,0.000829294,0.99913, 1
9.16,0.998983,0.000822552,0.99913, 1
9.17,0.998991,0.000815794,0.99913, 1
9.18,0.999,0.000809021,0.99913, 1
9.19,0.999008,0.000802234,0.99913, 1
9.2,0.999016,0.000795434,0.99913, 1
9.21,0.999024,0.000789301,0.999198, 1
9.22,0.999031,0.00078315,0.999198, 1
9.23,0.999039,0.000776982,0.999198, 1
9.24,0.999047,0.000770796,0.999198, 1
9.25,0.999055,0.000764595,0.999198, 1
9.26,0.999062,0.000758379,0.999198, 1
9.27,0.99907,0.000752148,0.999198, 1
9.28,0.999078,0.000745904,0.999198, 1
9.29,0.999085,0.000739648,0.999198, 1
9.3,0.999092,0.000733379,0.999198, 1
9.31,0.9991,0.000727725,0.99926, 1
9.32,0.999107,0.000722054,0.99926, 1
9.33,0.999114,0.000716366,0.99926, 1
9.34,0.999121,0.000710664,0.99926, 1
9.35,0.999128,0.000704947,0.99926, 1
9.36,0.999136,0.000699216,0.99926, 1
9.37,0.999143,0.000693472,0.99926, 1
9.38,0.999149,0.000687715,0.99926, 1
9.39,0.999156,0.000681947,0.99926, 1
9.4,0.999163,0.000676167,0.99926, 1
9.41,0.99917,0.000670955,0.999318, 1
9.42,0.999177,0.000665726,0.999318, 1
9.43,0.999183,0.000660483,0.999318, 1
9.44,0.99919,0.000655226,0.999318, 1
9.45,0.999196,0.000649955,0.999318, 1
9.46,0.999203,0.000644671,0.999318, 1
9.47,0.999209,0.000639376,0.999318, 1
9.48,0.999216,0.000634068,0.999318, 1
9.49,0.999222,0.00062875,0.999318, 1
9.5,0.999228,0.000623422,0.999318, 1
9.51,0.999235,0.000618616,0.999371, 1
9.52,0.999241,0.000613796,0.999371, 1
9.53,0.999247,0.000608962,0.999371, 1
9.54,0.999253,0.000604115,0.999371, 1
9.55,0.999259,0.000599255,0.999371, 1
9.56,0.999265,0.000594384,0.999371, 1
9.57,0.999271,0.000589502,0.999371, 1
9.58,0.999277,0.000584609,0.999371, 1
9.59,0.999283,0.000579706,0.999371, 1
9.6,0.999289,0.000574793,0.999371, 1
9.61,0.999294,0.000570362,0.99942, 1
9.62,0.9993,0.000565918,0.99942, 1
9.63,0.999306,0.000561462,0.99942, 1
9.64,0.999311,0.000556993,0.99942, 1
9.65,0.999317,0.000552513,0.99942, 1
9.66,0.999322,0.000548022,0.99942, 1
9.67,0.999328,0.00054352,0.99942, 1
9.68,0.999333,0.000539009,0.99942, 1
9.69,0.999339,0.000534489,0.99942, 1
9.7,0.999344,0.00052996,0.99942, 1
9.71,0.999349,0.000525875,0.999466, 1
9.72,0.999355,0.000521778,0.999466, 1
9.73,0.99936,0.000517669,0.999466, 1
9.74,0.999365,0.000513549,0.999466, 1
9.75,0.99937,0.000509418,0.999466, 1
9.76,0.999375,0.000505278,0.999466, 1
9.77,0.99938,0.000501128,0.999466, 1
9.78,0.999385,0.000496968,0.999466, 1
9.79,0.99939,0.000492801,0.999466, 1
9.8,0.999395,0.000488625,0.999466, 1
9.81,0.9994,0.000484859,0.999507, 1
9.82,0.999405,0.000481081,0.999507, 1
9.83,0.99941,0.000477293,0.999507, 1
9.84,0.999415,0.000473495,0.999507, 1
9.85,0.999419,0.000469687,0.999507, 1
9.86,0.999424,0.000465869,0.999507, 1
9.87,0.999429,0.000462043,0.999507, 1
9.88,0.999433,0.000458208,0.999507, 1
9.89,0.999438,0.000454366,0.999507, 1
9.9,0.999442,0.000450516,0.999507, 1
9.91,0.999447,0.000447044,0.999546, 1
9.92,0.999451,0.000443561,0.999546, 1
9.93,0.999456,0.000440068,0.999546, 1
9.94,0.99946,0.000436566,0.999546, 1
9.95,0.999465,0.000433055,0.999546, 1
9.96,0.999469,0.000429536,0.999546, 1
9.97,0.999473,0.000426008,0.999546, 1
9.98,0.999477,0.000422473,0.999546, 1
9.99,0.999482,0.00041893,0.999546, 1
10,0.999486,0.00041538,0.999546, 1
10.01,0.99949,0.000412179,0.999581, 1
10.02,0.999494,0.000408968,0.999581, 1
10.03,0.999498,0.000405748,0.999581, 1
10.04,0.999502,0.000402519,0.999581, 1
10.05,0.999506,0.000399282,0.999581, 1
10.06,0.99951,0.000396037,0.999581, 1
10.07,0.999514,0.000392785,0.999581, 1
10.08,0.999518,0.000389525,0.999581, 1
10.09,0.999522,0.000386259,0.999581, 1
10.1,0.999526,0.000382986,0.999581, 1
